rank,word,freq_per_million,zipf
288,দক্ষিণ,437.0,5.64
289,প্রদান,437.0,5.64
290,মানে,437.0,5.64
291,মেয়ে,437.0,5.64
292,৬,437.0,5.64
293,ইসলাম,427.0,5.63
294,এতে,427.0,5.63
295,এসব,427.0,5.63
296,করলে,427.0,5.63
297,নিশ্চিত,427.0,5.63
298,পারি,427.0,5.63
299,বের,427.0,5.63
300,যান,427.0,5.63
301,সরকারি,427.0,5.63
302,হওয়া,427.0,5.63
303,ই,417.0,5.62
304,করছি,417.0,5.62
305,ঘটনা,417.0,5.62
306,থাকতে,417.0,5.62
307,পালন,417.0,5.62
308,বন্ধু,417.0,5.62
309,বাবা,417.0,5.62
310,ভারতীয়,417.0,5.62
311,শেখ,417.0,5.62
312,জানতে,407.0,5.61
313,দাবি,407.0,5.61
314,দু,407.0,5.61
315,নেতা,407.0,5.61
316,মারা,407.0,5.61
317,হয়নি,407.0,5.61
318,অর্থ,398.0,5.6
319,আইন,398.0,5.6
320,এত,398.0,5.6
321,খান,398.0,5.6
322,নির্বাচনে,398.0,5.6
323,পরিবর্তন,398.0,5.6
324,প্রশ্ন,398.0,5.6
325,বিশ্বের,398.0,5.6
326,সংবাদ,398.0,5.6
327,এসেছে,389.0,5.59
328,কখনো,389.0,5.59
329,কোটি,389.0,5.59
330,দ্বিতীয়,389.0,5.59
331,ব্যক্তি,389.0,5.59
332,ভুল,389.0,5.59
333,যোগ,389.0,5.59
334,লোক,389.0,5.59
335,সবার,389.0,5.59
336,the,380.0,5.58
337,অনুযায়ী,380.0,5.58
338,আপনাকে,380.0,5.58
339,আসছে,380.0,5.58
340,আসলে,380.0,5.58
341,বাইরে,380.0,5.58
342,যাওয়ার,380.0,5.58
343,রাতে,380.0,5.58
344,সংখ্যা,380.0,5.58
345,স্থানীয়,380.0,5.58
346,হত্যা,380.0,5.58
347,হোক,380.0,5.58
348,৭,380.0,5.58
349,গুরুত্বপূর্ণ,372.0,5.57
350,দরকার,372.0,5.57
351,দ্বারা,372.0,5.57
352,নিহত,372.0,5.57
353,পানি,372.0,5.57
354,বর্তমান,372.0,5.57
355,ভাষা,372.0,5.57
356,মার্কিন,372.0,5.57
