rank,word,freq_per_million,zipf
175,போய்,525.0,5.72
176,a,513.0,5.71
177,in,513.0,5.71
178,அதிகம்,513.0,5.71
179,அப்படி,513.0,5.71
180,இருந்தாலும்,513.0,5.71
181,காலத்தில்,513.0,5.71
182,காலை,513.0,5.71
183,தற்போது,513.0,5.71
184,மாதிரி,513.0,5.71
185,இடம்,501.0,5.7
186,அல்ல,490.0,5.69
187,உலக,490.0,5.69
188,உள்ளன,490.0,5.69
189,எல்லா,490.0,5.69
190,கட்சி,490.0,5.69
191,சொல்ல,490.0,5.69
192,தேர்தல்,490.0,5.69
193,பணம்,490.0,5.69
194,8,479.0,5.68
195,எனும்,479.0,5.68
196,சிறந்த,479.0,5.68
197,பார்க்க,479.0,5.68
198,பெரும்,479.0,5.68
199,மக்களின்,479.0,5.68
200,ரூ,479.0,5.68
201,tamil,468.0,5.67
202,ஆகும்,468.0,5.67
203,உங்களுக்கு,468.0,5.67
204,எங்கள்,468.0,5.67
205,காலம்,468.0,5.67
206,நிறுவனம்,468.0,5.67
207,பதில்,468.0,5.67
208,பெற்ற,468.0,5.67
209,அளவில்,457.0,5.66
210,இருந்தால்,457.0,5.66
211,எனது,457.0,5.66
212,கைது,457.0,5.66
213,தி,457.0,5.66
214,நிலையில்,457.0,5.66
215,போட்டு,457.0,5.66
216,மற்ற,457.0,5.66
217,முதலில்,457.0,5.66
218,மேல்,457.0,5.66
219,வேறு,457.0,5.66
220,இல்லாமல்,447.0,5.65
221,ஓர்,447.0,5.65
222,குறித்து,447.0,5.65
223,சுமார்,447.0,5.65
224,தொழில்,447.0,5.65
225,நீர்,447.0,5.65
226,மணி,447.0,5.65
227,அங்கு,437.0,5.64
228,அணி,437.0,5.64
229,அவள்,437.0,5.64
230,இந்தப்,437.0,5.64
231,இப்போது,437.0,5.64
232,எனவே,437.0,5.64
233,கூடாது,437.0,5.64
234,நடிகர்,437.0,5.64
235,அதில்,427.0,5.63
236,அவை,427.0,5.63
237,உண்டு,427.0,5.63
238,கே,427.0,5.63
239,நிறைய,427.0,5.63
240,முன்,427.0,5.63
241,முன்னாள்,427.0,5.63
242,of,417.0,5.62
243,இரவு,417.0,5.62
244,தேவை,417.0,5.62
245,வருகிறது,417.0,5.62
246,to,407.0,5.61
247,சமூக,407.0,5.61
248,தமிழ்நாடு,407.0,5.61
249,தவிர,407.0,5.61
250,மனித,407.0,5.61
251,மாநில,407.0,5.61
252,அமெரிக்க,398.0,5.6
253,அம்மா,398.0,5.6
254,எடுத்து,398.0,5.6
255,சிறப்பு,398.0,5.6
256,முறையில்,398.0,5.6
257,வர,398.0,5.6
258,வி,398.0,5.6
259,விஜய்,398.0,5.6
260,இடத்தில்,389.0,5.59
261,இந்தியாவில்,389.0,5.59
262,இன்றைய,389.0,5.59
263,கேள்வி,389.0,5.59
264,சென்று,389.0,5.59
265,நன்றி,389.0,5.59
266,நான்கு,389.0,5.59
267,பிரதமர்,389.0,5.59
268,பொது,389.0,5.59
269,போதும்,389.0,5.59
