rank,word,freq_per_million,zipf
190,جیسے,550.0,5.74
191,خدا,550.0,5.74
192,قومی,550.0,5.74
193,مسلم,550.0,5.74
194,والا,550.0,5.74
195,کیونکہ,550.0,5.74
196,تحریک,537.0,5.73
197,دل,537.0,5.73
198,فیصلہ,537.0,5.73
199,لاہور,537.0,5.73
200,یعنی,537.0,5.73
201,یہی,537.0,5.73
202,امریکہ,525.0,5.72
203,انسان,525.0,5.72
204,دوسرے,525.0,5.72
205,دیں,525.0,5.72
206,شاہ,525.0,5.72
207,فوج,525.0,5.72
208,میری,525.0,5.72
209,الله,513.0,5.71
210,جاتے,513.0,5.71
211,دیگر,513.0,5.71
212,آیا,501.0,5.7
213,جاری,501.0,5.7
214,سامنے,501.0,5.7
215,عمران,501.0,5.7
216,اردو,490.0,5.69
217,بڑا,490.0,5.69
218,بڑے,490.0,5.69
219,تھیں,490.0,5.69
220,ختم,490.0,5.69
221,دونوں,490.0,5.69
222,شہر,490.0,5.69
223,صدر,490.0,5.69
224,علاوہ,490.0,5.69
225,قائم,490.0,5.69
226,کیوں,490.0,5.69
227,کیے,490.0,5.69
228,آ,479.0,5.68
229,ایس,479.0,5.68
230,جبکہ,479.0,5.68
231,جی,479.0,5.68
232,حسین,479.0,5.68
233,حق,479.0,5.68
234,قرآن,479.0,5.68
235,میڈیا,479.0,5.68
236,کراچی,479.0,5.68
237,ہماری,479.0,5.68
238,احمد,468.0,5.67
239,جواب,468.0,5.67
240,حصہ,468.0,5.67
241,سکتے,468.0,5.67
242,والوں,468.0,5.67
243,ڈاکٹر,468.0,5.67
244,بھارت,457.0,5.66
245,سو,457.0,5.66
246,سیاسی,457.0,5.66
247,عمر,457.0,5.66
248,تعلیم,447.0,5.65
249,دوسری,447.0,5.65
250,لگا,447.0,5.65
251,لیگ,447.0,5.65
252,کتاب,447.0,5.65
253,ہاتھ,447.0,5.65
254,2,437.0,5.64
255,عمل,437.0,5.64
256,امام,427.0,5.63
257,بی,427.0,5.63
258,تاریخ,427.0,5.63
259,تعالی,427.0,5.63
260,جماعت,427.0,5.63
261,عدالت,427.0,5.63
262,علم,427.0,5.63
263,قوم,427.0,5.63
264,ڈی,427.0,5.63
265,کہتے,427.0,5.63
266,بارے,417.0,5.62
267,جنگ,417.0,5.62
268,شیخ,417.0,5.62
269,ضرورت,417.0,5.62
270,عليه,417.0,5.62
271,وزیراعظم,417.0,5.62
272,کس,417.0,5.62
273,این,407.0,5.61
274,دیتے,407.0,5.61
275,دیکھ,407.0,5.61
276,صلی,407.0,5.61
277,ممالک,407.0,5.61
278,نظام,407.0,5.61
279,پوری,407.0,5.61
280,چاہیے,407.0,5.61
281,اسلامی,398.0,5.6
282,ایسی,398.0,5.6
